exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable
1130,1929,0,0,16,liuyiting,0,many,1,0,0,0,0,0,0,0,0,145.706,0.412,0.412,55514.09,0.36,0.36,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.223,61.644,1.563,0.665,61.644,0.0,0.0,0.034,9.517,0.241,0.103,9.517
1130,1929,0,0,16,liuyiting,0,of,1,0,0,1,1,489,489,1,1,145.706,0.412,0.412,55514.09,0.36,0.36,489.0,244.5,0,0,1,276,7,2.977,276,0.0,0.0,0.223,61.644,1.563,0.665,61.644,0.0,0.0,0.034,9.517,0.241,0.103,9.517
1130,1929,0,0,16,liuyiting,0,us,1,0,0,0,0,0,-489,-1,-1,145.706,0.412,0.412,55514.09,0.36,0.36,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.223,61.644,1.563,0.665,61.644,0.0,0.0,0.034,9.517,0.241,0.103,9.517
1130,1929,0,0,16,liuyiting,0,who,1,0,0,0,0,0,0,0,0,145.706,0.412,0.412,55514.09,0.36,0.36,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.223,61.644,1.563,0.665,61.644,0.0,0.0,0.034,9.517,0.241,0.103,9.517
1130,1929,0,0,16,liuyiting,0,aren't,1,0,0,0,0,0,0,0,0,145.706,0.412,0.412,55514.09,0.36,0.36,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.223,61.644,1.563,0.665,61.644,0.0,0.0,0.034,9.517,0.241,0.103,9.517
1130,1929,0,1,16,liuyiting,0,mathematicians,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,at,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,heart,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,(or,1,0,0,1,1,208,208,1,1,145.706,0.412,0.353,64690.443,0.36,0.228,208.0,69.333,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,engineers,1,0,0,1,1,213,5,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,71.0,23.667,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,by,1,0,0,0,0,0,-213,-1,-1,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,trade),1,0,0,1,1,372,372,1,1,145.706,0.412,0.353,64690.443,0.36,0.228,372.0,62.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,may,1,0,0,0,0,0,-372,-1,-1,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,struggle,1,0,0,1,1,223,223,1,1,145.706,0.412,0.353,64690.443,0.36,0.228,111.5,27.875,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,to,1,0,0,0,0,0,-223,-1,-1,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,remember,1,0,0,1,2,972,972,2,1,145.706,0.412,0.353,64690.443,0.36,0.228,324.0,121.5,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,the,1,0,0,0,0,0,-972,-2,-1,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,last,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,time,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,we,1,0,0,0,0,0,0,0,0,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,used,1,0,0,1,1,489,489,1,1,145.706,0.412,0.353,64690.443,0.36,0.228,489.0,122.25,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,1,16,liuyiting,0,calculus,1,0,0,0,0,0,-489,-1,-1,145.706,0.412,0.353,64690.443,0.36,0.228,0.0,0.0,0,0,1,-286,6,2.874,276,0.0,0.0,0.224,-64.041,1.344,0.643,61.802,0.0,0.0,0.036,-10.214,0.214,0.103,9.857
1130,1929,0,2,16,liuyiting,0,It's,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,a,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,fact,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,not,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,lost,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,on,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,American,1,0,0,2,2,421,421,2,2,123.85,0.35,0.35,46400.627,0.327,0.327,140.333,52.625,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,educators,1,0,0,1,1,372,-49,-1,-1,123.85,0.35,0.35,46400.627,0.327,0.327,93.0,41.333,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,who,1,0,0,0,0,0,-372,-1,-1,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,amid,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,rising,1,0,0,1,1,223,223,1,1,123.85,0.35,0.35,46400.627,0.327,0.327,111.5,37.167,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,math,1,0,0,1,1,205,-18,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,205.0,51.25,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,failure,1,0,0,1,1,767,562,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,383.5,109.571,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,rates,1,0,0,0,0,0,-767,-1,-1,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,are,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,debating,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,how,1,0,0,1,1,489,489,1,1,123.85,0.35,0.35,46400.627,0.327,0.327,489.0,163.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,math,1,0,0,0,0,0,-489,-1,-1,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,can,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,0,2,16,liuyiting,0,better,1,0,0,0,0,0,0,0,0,123.85,0.35,0.35,46400.627,0.327,0.327,0.0,0.0,0,0,1,276,7,2.977,276,0.0,0.0,0.222,61.186,1.552,0.66,61.186,0.0,0.0,0.033,9.2,0.233,0.099,9.2
1130,1929,1,0,16,liuyiting,0,While,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,human,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,achievements,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,in,1,0,0,1,1,204,204,1,1,171.588,0.588,0.353,95530.83,1.066,0.228,204.0,102.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,mathematics,1,0,0,1,4,1138,934,3,0,171.588,0.588,0.353,95530.83,1.066,0.228,284.5,103.455,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,continue,1,0,0,1,1,230,-908,-3,0,171.588,0.588,0.353,95530.83,1.066,0.228,76.667,28.75,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,to,1,0,0,0,0,0,-230,-1,-1,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,reach,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,new,1,0,0,1,1,239,239,1,1,171.588,0.588,0.353,95530.83,1.066,0.228,239.0,79.667,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,levels,1,0,0,1,2,735,496,1,0,171.588,0.588,0.353,95530.83,1.066,0.228,367.5,122.5,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,of,1,0,0,0,0,0,-735,-2,-1,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,complexity,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,many,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,of,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,us,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,who,1,0,0,0,0,0,0,0,0,171.588,0.588,0.353,95530.83,1.066,0.228,0.0,0.0,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,0,16,liuyiting,0,aren't,1,0,0,1,1,371,371,1,1,171.588,0.588,0.353,95530.83,1.066,0.228,185.5,61.833,0,0,1,-210,6,28.792,167,0.0,0.0,0.223,-46.903,1.34,6.431,37.299,0.0,0.0,0.034,-7.241,0.207,0.993,5.759
1130,1929,1,1,16,liuyiting,0,mathematicians,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,at,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,heart,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,(or,1,0,0,1,1,204,204,1,1,171.588,0.588,0.471,78635.889,0.83,0.484,204.0,68.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,engineers,1,0,0,2,2,502,298,1,1,171.588,0.588,0.471,78635.889,0.83,0.484,167.333,55.778,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,by,1,0,0,2,2,636,134,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,636.0,318.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,trade),1,0,0,1,1,230,-406,-1,-1,171.588,0.588,0.471,78635.889,0.83,0.484,230.0,38.333,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,may,1,0,0,0,0,0,-230,-1,-1,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,struggle,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,to,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,remember,1,0,0,1,3,974,974,3,1,171.588,0.588,0.471,78635.889,0.83,0.484,324.667,121.75,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,the,1,0,0,0,0,0,-974,-3,-1,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,last,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,time,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,we,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,used,1,0,0,0,0,0,0,0,0,171.588,0.588,0.471,78635.889,0.83,0.484,0.0,0.0,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
1130,1929,1,1,16,liuyiting,0,calculus,1,0,0,1,1,371,371,1,1,171.588,0.588,0.471,78635.889,0.83,0.484,123.667,46.375,0,0,1,-126,8,23.131,167,0.0,0.0,0.224,-28.214,1.791,5.18,37.394,0.0,0.0,0.036,-4.5,0.286,0.826,5.964
