exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable
598,1250,0,0,22,luqi,4,a,0,1,1,1,0,0,0,-208,-1,-1,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,thing;,1,1,1,1,2,3,1179,1179,3,2,443.746,1.06,0.761,260892.279,1.131,0.361,1179.0,196.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,it’s,0,1,1,1,0,0,0,-1179,-3,-2,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,as,0,1,1,1,0,0,0,0,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,if,1,1,1,1,1,1,452,452,1,1,443.746,1.06,0.761,260892.279,1.131,0.361,452.0,226.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,they,0,1,1,1,0,0,0,-452,-1,-1,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,already,0,1,1,1,0,0,0,0,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,know,1,1,1,1,1,1,406,406,1,1,443.746,1.06,0.761,260892.279,1.131,0.361,406.0,101.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,that,1,1,1,1,1,1,368,-38,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,368.0,92.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,their,0,1,1,1,0,0,0,-368,-1,-1,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,degree,0,1,1,1,0,0,0,0,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,won’t,1,1,1,1,1,2,412,412,2,1,443.746,1.06,0.761,260892.279,1.131,0.361,412.0,82.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,define,1,1,1,1,1,1,319,-93,-1,0,443.746,1.06,0.761,260892.279,1.131,0.361,159.5,53.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,them,0,1,1,1,0,0,0,-319,-1,-1,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,in,1,1,1,1,1,1,231,231,1,1,443.746,1.06,0.761,260892.279,1.131,0.361,231.0,115.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,the,1,1,1,1,1,1,323,92,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,323.0,107.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,same,0,1,1,1,0,0,0,-323,-1,-1,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1250,0,0,22,luqi,4,way,0,1,1,1,0,0,0,0,0,0,443.746,1.06,0.761,260892.279,1.131,0.361,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,As,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,he,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,was,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,the,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,first,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,to,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,theorize,1,1,1,1,1,2,564,564,2,1,403.283,1.007,0.74,290791.266,1.636,0.505,188.0,70.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,in,0,1,1,1,0,0,0,-564,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,a,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,systematic,1,1,1,1,1,1,594,594,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,148.5,59.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,way,1,1,1,1,1,2,488,-106,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,488.0,162.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,about,0,1,1,1,0,0,0,-488,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,so,1,1,1,1,1,1,460,460,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,460.0,230.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,many,1,1,1,1,1,1,230,-230,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,230.0,57.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,other,1,1,1,1,1,1,223,-7,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,111.5,44.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,things,1,1,1,1,1,1,211,-12,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,211.0,35.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,so,1,1,1,1,1,2,1097,886,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,1097.0,548.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,Aristotle,1,1,1,1,1,1,479,-618,-1,0,403.283,1.007,0.74,290791.266,1.636,0.505,159.667,53.222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,was,1,1,1,1,1,1,530,51,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,530.0,176.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,the,1,1,1,1,1,1,365,-165,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,365.0,121.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,first,0,1,1,1,0,0,0,-365,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,thinker,1,1,1,1,2,2,569,569,2,2,403.283,1.007,0.74,290791.266,1.636,0.505,569.0,81.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,to,1,1,1,1,2,2,1547,978,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,1547.0,773.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,theorize,1,1,1,1,2,4,1521,-26,2,0,403.283,1.007,0.74,290791.266,1.636,0.505,507.0,190.125,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,in,0,1,1,1,0,0,0,-1521,-4,-2,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,a,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,systematic,1,1,1,1,1,2,1058,1058,2,1,403.283,1.007,0.74,290791.266,1.636,0.505,264.5,105.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,way,1,1,1,1,2,2,520,-538,0,1,403.283,1.007,0.74,290791.266,1.636,0.505,520.0,173.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,about,1,1,1,1,2,2,700,180,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,700.0,140.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,meaning,1,1,1,1,1,1,716,16,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,358.0,102.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,and,1,1,1,1,1,1,217,-499,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,217.0,72.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,0,reference,1,1,1,1,1,1,212,-5,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,70.667,23.556,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,In,1,1,1,1,1,1,303,91,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,303.0,151.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,De,0,1,1,1,0,0,0,-303,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,interpretatione,1,1,1,1,2,5,1434,1434,5,2,403.283,1.007,0.74,290791.266,1.636,0.505,286.8,95.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,he,1,1,1,1,1,1,243,-1191,-4,-1,403.283,1.007,0.74,290791.266,1.636,0.505,243.0,121.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,laid,1,1,1,1,2,2,1218,975,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,1218.0,304.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,out,1,1,1,1,1,1,243,-975,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,243.0,81.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,a,1,1,1,1,1,1,227,-16,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,227.0,227.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,scheme,1,1,1,1,1,2,912,685,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,912.0,152.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,which,1,1,1,1,1,2,879,-33,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,879.0,175.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,has,0,1,1,1,0,0,0,-879,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,proved,1,1,1,1,2,2,592,592,2,2,403.283,1.007,0.74,290791.266,1.636,0.505,592.0,98.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,remarkably,1,1,1,1,2,3,1089,497,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,363.0,108.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,1,robust,1,1,1,1,2,3,1150,61,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,575.0,191.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,According,1,1,1,1,1,2,788,-362,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,262.667,87.556,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,to,0,1,1,1,0,0,0,-788,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,this,1,1,1,1,1,1,225,225,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,225.0,56.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,scheme,1,1,1,1,1,1,511,286,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,511.0,85.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,when,0,1,1,1,0,0,0,-511,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,we,1,1,1,1,1,1,318,318,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,318.0,159.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,understand,1,1,1,1,1,2,847,529,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,282.333,84.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,a,0,1,1,1,0,0,0,-847,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,word,1,1,1,1,2,2,581,581,2,2,403.283,1.007,0.74,290791.266,1.636,0.505,581.0,145.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,or,1,1,1,1,1,1,851,270,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,851.0,425.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,any,0,1,1,1,0,0,0,-851,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,other,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,“sign”,0,1,1,1,0,0,0,0,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,we,1,1,1,1,1,1,261,261,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,261.0,130.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,associate,0,1,1,1,0,0,0,-261,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,that,1,1,1,1,1,2,907,907,2,1,403.283,1.007,0.74,290791.266,1.636,0.505,907.0,226.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,word,0,1,1,1,0,0,0,-907,-2,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,with,1,1,1,1,1,1,268,268,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,268.0,67.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,a,1,1,1,1,1,1,219,-49,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,219.0,219.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,2,“concept”,1,1,1,1,2,2,484,265,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,242.0,53.778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,This,1,1,1,1,2,2,749,265,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,749.0,187.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,concept,1,1,1,1,1,3,856,107,1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,428.0,122.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,determines,1,1,1,1,1,2,505,-351,-1,0,403.283,1.007,0.74,290791.266,1.636,0.505,168.333,50.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,what,1,1,1,1,1,2,661,156,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,661.0,165.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,the,1,1,1,1,1,1,664,3,-1,0,403.283,1.007,0.74,290791.266,1.636,0.505,664.0,221.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,word,1,1,1,1,1,1,811,147,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,811.0,202.75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,refers,1,1,1,1,1,1,367,-444,0,0,403.283,1.007,0.74,290791.266,1.636,0.505,367.0,61.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,3,to,0,1,1,1,0,0,0,-367,-1,-1,403.283,1.007,0.74,290791.266,1.636,0.505,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,4,Two,1,1,1,1,1,1,432,432,1,1,403.283,1.007,0.74,290791.266,1.636,0.505,432.0,144.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,4,millennia,1,1,1,1,1,2,998,566,1,0,403.283,1.007,0.74,290791.266,1.636,0.505,332.667,110.889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1298,0,0,27,luqi,4,later,1,1,1,1,1,1,308,-690,-1,0,403.283,1.007,0.74,290791.266,1.636,0.505,154.0,61.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
